LECROYWP804HD,2603,Waveform
Segments,1,SegmentSize,8652
Segment,TrigTime,TimeSinceSegment1
#1,02-Oct-2023 05:41:26,0                 
Time,Ampl
1.295288e+07,-78.841
1.299103e+07,-79.6641
1.302917e+07,-79.8873
1.306732e+07,-79.3875
1.310547e+07,-79.4019
1.314362e+07,-79.3838
1.318176e+07,-79.5632
1.321991e+07,-79.2168
1.325806e+07,-79.037
1.32962e+07,-78.9685
1.333435e+07,-79.5543
1.33725e+07,-79.5741
1.341064e+07,-79.671
1.344879e+07,-79.447
1.348694e+07,-79.038
1.352509e+07,-78.8178
1.356323e+07,-79.6726
1.360138e+07,-79.1599
1.363953e+07,-78.9297
1.367767e+07,-79.0587
1.371582e+07,-78.8196
1.375397e+07,-78.9834
1.379211e+07,-78.9281
1.383026e+07,-78.447
1.386841e+07,-78.5808
1.390656e+07,-78.8022
1.39447e+07,-78.8275
1.398285e+07,-79.102
1.4021e+07,-78.909
1.405914e+07,-78.5409
1.409729e+07,-77.9735
1.413544e+07,-77.8491
1.417358e+07,-78.1956
1.421173e+07,-78.3008
1.424988e+07,-78.4512
1.428802e+07,-78.6239
1.432617e+07,-78.8105
1.436432e+07,-78.2177
1.440247e+07,-78.2291
1.444061e+07,-78.2627
1.447876e+07,-78.4607
1.451691e+07,-78.3303
1.455505e+07,-78.4369
1.45932e+07,-78.0942
1.463135e+07,-77.6968
1.466949e+07,-78.0145
1.470764e+07,-77.9835
1.474579e+07,-78.0572
1.478394e+07,-78.4111
1.482208e+07,-78.2505
1.486023e+07,-77.3822
1.489838e+07,-77.5447
1.493652e+07,-77.6804
1.497467e+07,-77.9372
1.501282e+07,-77.9526
1.505096e+07,-77.5673
1.508911e+07,-77.2882
1.512726e+07,-77.7834
1.516541e+07,-77.7406
1.520355e+07,-77.3898
1.52417e+07,-77.4569
1.527985e+07,-76.9017
1.531799e+07,-77.1535
1.535614e+07,-77.6458
1.539429e+07,-77.6481
1.543243e+07,-77.2598
1.547058e+07,-77.1803
1.550873e+07,-77.083
1.554688e+07,-76.8515
1.558502e+07,-77.0477
1.562317e+07,-77.6467
1.566132e+07,-77.6173
1.569946e+07,-77.531
1.573761e+07,-76.954
1.577576e+07,-77.0686
1.58139e+07,-77.4804
1.585205e+07,-77.4946
1.58902e+07,-77.2747
1.592834e+07,-77.0784
1.596649e+07,-76.907
1.600464e+07,-76.8775
1.604279e+07,-77.0282
1.608093e+07,-77.0345
1.611908e+07,-76.8269
1.615723e+07,-76.9654
1.619537e+07,-76.9642
1.623352e+07,-76.9578
1.627167e+07,-76.8105
1.630981e+07,-76.8346
1.634796e+07,-76.6599
1.638611e+07,-76.7356
1.642426e+07,-76.8351
1.64624e+07,-76.9312
1.650055e+07,-76.6275
1.65387e+07,-76.8536
1.657684e+07,-76.9014
1.661499e+07,-76.7617
1.665314e+07,-76.7061
1.669128e+07,-76.6769
1.672943e+07,-76.9026
1.676758e+07,-76.4819
1.680573e+07,-76.982
1.684387e+07,-76.952
1.688202e+07,-76.3664
1.692017e+07,-76.2857
1.695831e+07,-76.5721
1.699646e+07,-76.5021
1.703461e+07,-76.3523
1.707275e+07,-76.3951
1.71109e+07,-76.1255
1.714905e+07,-76.3428
1.718719e+07,-76.5495
1.722534e+07,-76.743
1.726349e+07,-76.5809
1.730164e+07,-76.09
1.733978e+07,-76.7406
1.737793e+07,-77.2215
1.741608e+07,-76.5809
1.745422e+07,-76.4844
1.749237e+07,-76.4398
1.753052e+07,-76.4611
1.756866e+07,-76.1823
1.760681e+07,-76.4298
1.764496e+07,-76.4796
1.768311e+07,-76.8204
1.772125e+07,-76.3881
1.77594e+07,-76.2712
1.779755e+07,-76.5886
1.783569e+07,-76.3476
1.787384e+07,-76.3596
1.791199e+07,-76.8133
1.795013e+07,-76.3713
1.798828e+07,-76.0462
1.802643e+07,-76.0244
1.806458e+07,-75.9882
1.810272e+07,-75.8864
1.814087e+07,-76.2298
1.817902e+07,-76.2831
1.821716e+07,-76.5995
1.825531e+07,-76.7302
1.829346e+07,-75.9386
1.83316e+07,-76.016
1.836975e+07,-76.4341
1.84079e+07,-76.4159
1.844604e+07,-76.1434
1.848419e+07,-76.3955
1.852234e+07,-76.0248
1.856049e+07,-76.1876
1.859863e+07,-76.2903
1.863678e+07,-76.6776
1.867493e+07,-76.175
1.871307e+07,-75.8815
1.875122e+07,-75.978
1.878937e+07,-76.0503
1.882751e+07,-76.0243
1.886566e+07,-75.895
1.890381e+07,-76.4818
1.894196e+07,-76.438
1.89801e+07,-76.0938
1.901825e+07,-75.7071
1.90564e+07,-76.1294
1.909454e+07,-76.354
1.913269e+07,-75.8393
1.917084e+07,-75.8121
1.920898e+07,-76.2571
1.924713e+07,-75.9975
1.928528e+07,-75.8834
1.932343e+07,-76.3002
1.936157e+07,-76.6183
1.939972e+07,-76.6622
1.943787e+07,-76.2506
1.947601e+07,-76.1292
1.951416e+07,-76.5025
1.955231e+07,-75.9987
1.959045e+07,-76.1518
1.96286e+07,-76.3902
1.966675e+07,-76.631
1.97049e+07,-76.2788
1.974304e+07,-76.1718
1.978119e+07,-76.4013
1.981934e+07,-76.158
1.985748e+07,-76.3788
1.989563e+07,-76.8494
1.993378e+07,-76.3208
1.997192e+07,-76.3709
2.001007e+07,-76.265
2.004822e+07,-76.3634
2.008636e+07,-76.3849
2.012451e+07,-76.0806
2.016266e+07,-76.2808
2.020081e+07,-76.2552
2.023895e+07,-76.08
2.02771e+07,-76.3963
2.031525e+07,-76.5677
2.035339e+07,-76.4724
2.039154e+07,-76.4679
2.042969e+07,-76.6036
2.046783e+07,-76.0346
2.050598e+07,-76.1133
2.054413e+07,-76.4493
2.058228e+07,-76.7059
2.062042e+07,-76.6174
2.065857e+07,-76.2644
2.069672e+07,-76.3038
2.073486e+07,-76.3368
2.077301e+07,-76.6325
2.081116e+07,-76.3075
2.08493e+07,-76.0451
2.088745e+07,-76.4031
2.09256e+07,-76.9066
2.096375e+07,-77.1342
2.100189e+07,-76.704
2.104004e+07,-76.4225
2.107819e+07,-76.6687
2.111633e+07,-76.7783
2.115448e+07,-76.2569
2.119263e+07,-76.2426
2.123077e+07,-77.0223
2.126892e+07,-77.1604
2.130707e+07,-76.722
2.134521e+07,-76.635
2.138336e+07,-76.9111
2.142151e+07,-77.1572
2.145966e+07,-77.1124
2.14978e+07,-76.6485
2.153595e+07,-76.6221
2.15741e+07,-76.5244
2.161224e+07,-76.3423
2.165039e+07,-76.6821
2.168854e+07,-76.9701
2.172668e+07,-76.819
2.176483e+07,-76.939
2.180298e+07,-77.2717
2.184113e+07,-76.944
2.187927e+07,-77.1409
2.191742e+07,-77.1849
2.195557e+07,-76.9227
2.199371e+07,-76.6889
2.203186e+07,-77.0106
2.207001e+07,-77.4471
2.210815e+07,-77.3616
2.21463e+07,-77.3742
2.218445e+07,-77.3908
2.22226e+07,-77.0551
2.226074e+07,-77.1717
2.229889e+07,-77.3745
2.233704e+07,-77.6148
2.237518e+07,-77.4147
2.241333e+07,-77.6891
2.245148e+07,-77.5736
2.248962e+07,-77.5459
2.252777e+07,-77.1118
2.256592e+07,-77.6119
2.260406e+07,-77.7772
2.264221e+07,-77.3395
2.268036e+07,-77.2874
2.271851e+07,-77.7483
2.275665e+07,-77.5456
2.27948e+07,-77.7918
2.283295e+07,-77.7952
2.287109e+07,-78.0017
2.290924e+07,-77.8178
2.294739e+07,-77.6825
2.298553e+07,-78.4205
2.302368e+07,-78.0764
2.306183e+07,-77.6227
2.309998e+07,-77.4639
2.313812e+07,-77.9242
2.317627e+07,-77.9586
2.321442e+07,-77.9352
2.325256e+07,-78.148
2.329071e+07,-77.4766
2.332886e+07,-77.8877
2.3367e+07,-78.4442
2.340515e+07,-78.1568
2.34433e+07,-78.0134
2.348145e+07,-78.2034
2.351959e+07,-78.2662
2.355774e+07,-78.4721
2.359589e+07,-78.5899
2.363403e+07,-78.7715
2.367218e+07,-79.1367
2.371033e+07,-78.6936
2.374847e+07,-79.175
2.378662e+07,-78.9381
2.382477e+07,-78.1188
2.386292e+07,-77.8852
2.390106e+07,-78.5552
2.393921e+07,-78.7867
2.397736e+07,-79.0275
2.40155e+07,-79.4444
2.405365e+07,-79.1824
2.40918e+07,-79.1697
2.412994e+07,-79.2417
2.416809e+07,-79.5781
2.420624e+07,-79.5776
2.424438e+07,-79.4997
2.428253e+07,-79.6043
2.432068e+07,-79.7687
2.435883e+07,-79.1594
2.439697e+07,-79.355
2.443512e+07,-79.6213
2.447327e+07,-79.5725
2.451141e+07,-79.1901
2.454956e+07,-79.555
2.458771e+07,-79.6528
2.462585e+07,-80.2655
2.4664e+07,-80.1701
2.470215e+07,-80.1137
2.47403e+07,-80.0745
2.477844e+07,-80.0656
2.481659e+07,-80.5822
2.485474e+07,-80.5338
2.489288e+07,-80.2703
2.493103e+07,-80.1099
2.496918e+07,-79.8673
2.500732e+07,-79.8683
2.504547e+07,-80.2374
2.508362e+07,-80.0998
2.512177e+07,-80.076
2.515991e+07,-80.4694
2.519806e+07,-80.2104
2.523621e+07,-80.2606
2.527435e+07,-80.3816
2.53125e+07,-80.5849
2.535065e+07,-80.2136
2.538879e+07,-80.6228
2.542694e+07,-81.0363
2.546509e+07,-81.3247
2.550323e+07,-81.6618
2.554138e+07,-81.4743
2.557953e+07,-81.2164
2.561768e+07,-81.0059
2.565582e+07,-80.826
2.569397e+07,-80.8181
2.573212e+07,-80.9812
2.577026e+07,-81.3214
2.580841e+07,-81.3612
2.584656e+07,-81.6071
2.58847e+07,-81.3955
2.592285e+07,-81.3647
2.5961e+07,-81.5472
2.599915e+07,-82.1233
2.603729e+07,-81.4772
2.607544e+07,-80.9521
2.611359e+07,-81.3107
2.615173e+07,-81.9409
2.618988e+07,-82.5001
2.622803e+07,-82.0924
2.626617e+07,-82.0097
2.630432e+07,-82.1653
2.634247e+07,-82.4094
2.638062e+07,-82.9165
2.641876e+07,-82.8868
2.645691e+07,-81.9214
2.649506e+07,-82.2069
2.65332e+07,-83.0407
2.657135e+07,-82.3653
2.66095e+07,-82.2619
2.664764e+07,-82.3965
2.668579e+07,-82.4114
2.672394e+07,-82.7007
2.676208e+07,-82.1726
2.680023e+07,-82.2419
2.683838e+07,-82.7977
2.687653e+07,-83.025
2.691467e+07,-83.4065
2.695282e+07,-83.6145
2.699097e+07,-83.3115
2.702911e+07,-83.2975
2.706726e+07,-83.5726
2.710541e+07,-83.5689
2.714355e+07,-83.3783
2.71817e+07,-83.798
2.721985e+07,-82.9256
2.7258e+07,-82.7111
2.729614e+07,-83.0859
2.733429e+07,-83.5346
2.737244e+07,-83.5992
2.741058e+07,-83.8981
2.744873e+07,-83.4052
2.748688e+07,-83.1356
2.752502e+07,-83.8365
2.756317e+07,-83.825
2.760132e+07,-83.769
2.763947e+07,-83.4523
2.767761e+07,-83.5207
2.771576e+07,-83.4433
2.775391e+07,-83.3744
2.779205e+07,-83.3988
2.78302e+07,-83.5111
2.786835e+07,-83.7649
2.790649e+07,-83.5972
2.794464e+07,-83.2446
2.798279e+07,-83.2728
2.802094e+07,-83.1029
2.805908e+07,-83.5541
2.809723e+07,-83.9479
2.813538e+07,-83.9484
2.817352e+07,-83.2411
2.821167e+07,-83.2014
2.824982e+07,-83.7849
2.828796e+07,-83.8069
2.832611e+07,-83.3476
2.836426e+07,-83.119
2.84024e+07,-83.0102
2.844055e+07,-83.096
2.84787e+07,-83.9611
2.851685e+07,-83.5044
2.855499e+07,-83.0764
2.859314e+07,-83.2472
2.863129e+07,-83.1368
2.866943e+07,-83.0505
2.870758e+07,-82.8266
2.874573e+07,-82.7218
2.878387e+07,-82.9104
2.882202e+07,-83.3183
2.886017e+07,-83.7464
2.889832e+07,-83.5109
2.893646e+07,-83.2796
2.897461e+07,-82.7518
2.901276e+07,-82.7452
2.90509e+07,-83.1234
2.908905e+07,-83.1721
2.91272e+07,-82.9332
2.916534e+07,-82.6499
2.920349e+07,-82.6259
2.924164e+07,-83.0216
2.927979e+07,-82.6551
2.931793e+07,-82.4063
2.935608e+07,-82.7995
2.939423e+07,-82.5744
2.943237e+07,-82.3142
2.947052e+07,-82.2384
2.950867e+07,-82.7904
2.954681e+07,-82.3368
2.958496e+07,-81.7572
2.962311e+07,-81.6034
2.966125e+07,-81.7806
2.96994e+07,-81.9015
2.973755e+07,-81.5949
2.97757e+07,-80.9561
2.981384e+07,-80.9748
2.985199e+07,-81.7814
2.989014e+07,-81.6706
2.992828e+07,-81.1752
2.996643e+07,-81.4741
3.000458e+07,-81.0011
3.004272e+07,-81.022
3.008087e+07,-81.1905
3.011902e+07,-80.8783
3.015717e+07,-81.1852
3.019531e+07,-81.0111
3.023346e+07,-80.6992
3.027161e+07,-80.4397
3.030975e+07,-80.3969
3.03479e+07,-80.5318
3.038605e+07,-80.6313
3.042419e+07,-80.7893
3.046234e+07,-80.5505
3.050049e+07,-80.2754
3.053864e+07,-80.5435
3.057678e+07,-80.0712
3.061493e+07,-79.9119
3.065308e+07,-79.7744
3.069122e+07,-80.0646
3.072937e+07,-80.1792
